Image,Cell,Segmentation,WrongObject,ManualScoreMcam,ConfidenceMcam,ManualScoreOther,ConfidenceOther,ManualScoreFactin,ConfidenceFactin,SameSideOther,SameSideFactin,imgNameV1,Object,DateAcquired,ExposureCh1,PowerCh1,ExposureCh2,PowerCh2,ExposureCh3,PowerCh3,DAPI,FITC,TxRedCy5,Experiment,Replicate,Coverslip,Condition,Normalization
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2,80thPctlNoClose_1_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003_Img_Cell_35_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2_35,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2,80thPctlNoClose_838_Img.png,Bad,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003_Img_Cell_24_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2_24,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2,80thPctlNoClose_694_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003_Img_Cell_8_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2_8,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2,80thPctlNoClose_586_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003_Img_Cell_31_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2_31,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2,80thPctlNoClose_230_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003_Img_Cell_28_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2_28,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2,80thPctlNoClose_274_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003_Img_Cell_42_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2_42,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2,80thPctlNoClose_169_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003_Img_Cell_34_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2_34,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2,80thPctlNoClose_339_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003_Img_Cell_53_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_003.nd2_53,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2,80thPctlNoClose_884_Img.png,NA,NA,OneEnd,3,OneEnd,3,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004_Img_Cell_13_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2_13,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2,80thPctlNoClose_194_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004_Img_Cell_35_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2_35,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2,80thPctlNoClose_53_Img.png,NA,NA,OneEnd,3,OneEnd,3,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004_Img_Cell_4_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2_4,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2,80thPctlNoClose_357_Img.png,Bad,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004_Img_Cell_28_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2_28,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2,80thPctlNoClose_494_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004_Img_Cell_20_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2_20,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005.nd2,80thPctlNoClose_201_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005_Img_Cell_4_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005.nd2_4,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005.nd2,80thPctlNoClose_255_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005_Img_Cell_27_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005.nd2_27,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005.nd2,80thPctlNoClose_458_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005_Img_Cell_24_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005.nd2_24,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005.nd2,80thPctlNoClose_139_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005_Img_Cell_17_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005.nd2_17,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005.nd2,80thPctlNoClose_383_Img.png,NA,NA,OneEnd,2,OneEnd,2,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005_Img_Cell_23_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_005.nd2_23,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_006.nd2,80thPctlNoClose_597_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_006_Img_Cell_3_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_006.nd2_3,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_006.nd2,80thPctlNoClose_674_Img.png,NA,NA,OneEnd,2,OneEnd,3,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_006_Img_Cell_20_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_006.nd2_20,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_006.nd2,80thPctlNoClose_790_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_006_Img_Cell_26_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_006.nd2_26,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_108_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_20_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_20,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov2,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_893_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,No,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_17_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_17,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov2,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_51_Img.png,NA,NA,OneEnd,2,OneEnd,2,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_24_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_24,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov2,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_639_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_2_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_2,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov2,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_163_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_30_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_30,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov2,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_468_Img.png,NA,NA,None,2,None,2,None,2,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_33_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_33,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov2,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_158_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_38_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_38,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov2,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_706_Img.png,NA,NA,None,2,None,2,None,1,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_29_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_29,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov2,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_926_Img.png,Bad,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_21_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_21,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov2,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_443_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_40_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_40,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov2,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_31_Img.png,NA,Yes - Factin,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_16_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_16,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov2,Naive_StainMCAM-MSN-Factin,Control
20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_749_Img.png,NA,NA,OneEnd,3,OneEnd,3,None,2,NA,NA,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_25_80thPctlNoClose.png,20220907_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_25,9/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20220907_Pilot,20220907_Naive_StainMCAM-MSN-Factin_RepP,20220907_Naive_StainMCAM-MSN-Factin_RepP_Cov2,Naive_StainMCAM-MSN-Factin,Control
